manufacture_year,mileage_km,engine_cc,fuel_type_enc,transmission_enc,usd_pkr,make_enc,model_enc
2021,81000,1000.0,0,0,162.29,14.689538551572547,14.788997292072693
2016,75000,800.0,0,0,104.65,14.689538551572547,14.281462747394901
2022,66000,1000.0,0,0,203.74,14.689538551572547,14.733813331245617
2022,46000,2000.0,0,1,203.74,15.759401624594304,15.574707977139864
2016,69000,1800.0,0,1,104.65,15.361645422648705,15.516425399356564
2016,57000,1500.0,0,1,104.65,15.582216036861638,15.46043061234702
2021,12000,2000.0,0,1,162.29,15.53212936554385,15.705720405742982
2021,75000,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2020,28000,658.0,0,1,161.28,14.689538551572547,15.341878377994442
2018,33000,1800.0,0,1,121.03,15.361645422648705,15.516425399356564
2017,107000,1300.0,0,0,105.49,15.582216036861638,15.358359962182487
2017,93000,1500.0,0,0,105.49,15.361645422648705,15.14411735858117
2022,80000,2800.0,2,1,203.74,15.582216036861638,16.39745756354409
2018,144000,1500.0,1,1,121.03,15.361645422648705,15.581728474180032
2020,74633,1000.0,0,1,161.28,15.582216036861638,15.33093305799946
2021,40000,1490.0,0,1,162.29,15.618423127273212,15.628031248395956
2021,60000,2000.0,0,1,162.29,15.759401624594304,15.574707977139864
2018,80000,1000.0,0,1,121.03,14.689538551572547,14.89805942031078
2019,68000,1300.0,0,1,149.69,15.582216036861638,15.358359962182487
2019,75000,1000.0,0,1,149.69,15.582216036861638,15.105351411289421
2022,93000,660.0,0,1,203.74,15.361645422648705,15.044728364011958
2021,34000,1500.0,0,1,162.29,15.582216036861638,15.30362924123614
2015,59700,660.0,0,1,104.24,14.689538551572547,14.788997292072693
2021,62000,1490.0,0,1,162.29,15.618423127273212,15.628031248395956
2019,58000,1300.0,0,1,149.69,15.361645422648705,15.14411735858117
2022,55000,660.0,0,1,203.74,14.689538551572547,14.78798076906705
2016,63000,1300.0,0,0,104.65,15.582216036861638,15.358359962182487
2022,62000,2000.0,0,1,203.74,15.759401624594304,15.778089894916285
2017,88000,1300.0,0,0,105.49,14.265450147182026,14.288799811411122
2016,83000,1500.0,1,1,104.65,15.582216036861638,15.334233160043022
2022,61000,2000.0,0,1,203.74,15.759401624594304,15.778089894916285
2016,129000,1300.0,0,0,104.65,15.582216036861638,15.358359962182487
2021,50000,2000.0,0,1,162.29,15.53212936554385,15.705720405742982
2018,120000,1800.0,0,1,121.03,15.361645422648705,15.516425399356564
2016,130000,1300.0,0,1,104.65,15.361645422648705,15.14411735858117
2018,260000,1000.0,0,1,121.03,15.582216036861638,15.105351411289421
2017,113000,2700.0,0,1,105.49,15.582216036861638,17.034541540555878
2020,36000,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2019,105000,660.0,1,1,149.69,14.689538551572547,14.788997292072693
2022,32800,660.0,0,1,203.74,15.361645422648705,15.044728364011958
2021,37000,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2020,70000,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2022,43000,1000.0,0,1,203.74,15.582216036861638,15.165652974498657
2022,45000,2000.0,0,1,203.74,15.53212936554385,15.705720405742982
2016,135000,1800.0,0,1,104.65,15.361645422648705,15.516425399356564
2017,104000,1000.0,0,0,105.49,14.689538551572547,14.788997292072693
2016,138000,1000.0,0,0,104.65,14.689538551572547,14.788997292072693
2017,113000,1000.0,0,0,105.49,14.689538551572547,14.733813331245617
2022,36000,1000.0,0,0,203.74,15.53212936554385,14.853586854373507
2018,52000,796.0,0,0,121.03,14.689538551572547,14.157175401535097
2019,107000,1000.0,0,0,149.69,14.689538551572547,14.733813331245617
2020,98000,1000.0,0,1,161.28,15.147879956442214,15.533049939829779
2022,34000,660.0,1,1,203.74,15.249459269354036,15.087561993525611
2017,64000,2700.0,0,1,105.49,15.582216036861638,16.39745756354409
2022,6000,660.0,0,1,203.74,14.689538551572547,14.788997292072693
2020,211000,660.0,0,1,161.28,14.689538551572547,14.728490260562266
2018,123000,1200.0,1,1,121.03,15.249459269354036,15.488038403914677
2022,49500,660.0,1,1,203.74,15.249459269354036,15.087561993525611
2020,52000,1600.0,0,1,161.28,15.582216036861638,15.358359962182487
2020,11900,2700.0,0,1,161.28,15.582216036861638,17.034541540555878
2020,40000,2700.0,0,1,161.28,15.582216036861638,17.034541540555878
2017,105000,1300.0,0,1,105.49,15.361645422648705,15.14411735858117
2019,97000,660.0,0,0,149.69,14.689538551572547,14.78798076906705
2021,46000,2000.0,0,1,162.29,15.53212936554385,15.705720405742982
2018,75000,1300.0,0,1,121.03,15.582216036861638,15.358359962182487
2016,87000,1400.0,0,1,104.65,16.13255808077877,16.100719438137933
2021,28000,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2017,148000,1800.0,0,1,105.49,15.361645422648705,15.516425399356564
2022,64000,660.0,0,0,203.74,14.689538551572547,14.78798076906705
2015,130000,1800.0,0,1,104.24,15.582216036861638,15.358359962182487
2022,84000,658.0,0,1,203.74,15.147879956442214,15.06041390500872
2020,59000,2700.0,0,1,161.28,15.582216036861638,17.034541540555878
2020,46000,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2019,61200,1300.0,0,1,149.69,14.689538551572547,14.89805942031078
2022,58000,2000.0,0,1,203.74,15.53212936554385,15.705720405742982
2022,32000,660.0,0,1,203.74,15.361645422648705,15.044728364011958
2020,82000,1800.0,0,1,161.28,15.361645422648705,15.516425399356564
2020,46000,1500.0,0,1,161.28,15.582216036861638,15.30362924123614
2021,64508,1500.0,3,1,162.29,15.618423127273212,15.65921865800415
2020,136000,1800.0,0,1,161.28,14.938427526914584,15.150511887854474
2021,111000,1000.0,0,0,162.29,15.134372535179956,14.637464886059618
2017,79500,1500.0,1,1,105.49,15.582216036861638,15.578543912663225
2017,84000,1300.0,0,0,105.49,15.361645422648705,15.14411735858117
2016,98000,1300.0,0,1,104.65,15.582216036861638,15.358359962182487
2016,90000,1000.0,0,0,104.65,14.689538551572547,14.733813331245617
2020,35000,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2021,129500,660.0,0,1,162.29,14.689538551572547,14.728490260562266
2017,97000,1400.0,0,1,105.49,16.13255808077877,16.100719438137933
2021,69000,1300.0,0,0,162.29,15.582216036861638,15.30362924123614
2022,23500,660.0,0,1,203.74,15.147879956442214,15.06041390500872
2019,90000,1000.0,0,1,149.69,15.582216036861638,15.165652974498657
2017,78000,796.0,0,0,105.49,14.689538551572547,14.157175401535097
2022,24500,660.0,0,1,203.74,15.361645422648705,14.957468895774301
2022,16000,658.0,0,1,203.74,15.147879956442214,15.06041390500872
2021,115000,1000.0,0,1,162.29,15.582216036861638,15.165652974498657
2015,132000,1300.0,0,0,104.24,15.582216036861638,15.358359962182487
2022,46000,1500.0,0,1,203.74,15.36643805328055,15.36643805328055
2019,53000,1500.0,1,1,149.69,15.361645422648705,15.581728474180032
2017,113000,1000.0,0,0,105.49,14.689538551572547,14.733813331245617
2021,28500,1000.0,0,1,162.29,15.582216036861638,15.59824380356483
2017,95000,1800.0,0,1,105.49,15.361645422648705,15.516425399356564
2019,118000,1800.0,0,1,149.69,15.361645422648705,15.516425399356564
2022,71500,996.0,0,1,203.74,15.582216036861638,15.33093305799946
2020,36464,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2022,90800,1000.0,0,1,203.74,15.582216036861638,15.33093305799946
2022,56000,1000.0,0,0,203.74,14.689538551572547,14.78798076906705
2020,90000,2000.0,0,1,161.28,15.53212936554385,15.705720405742982
2017,87000,3000.0,2,1,105.49,15.582216036861638,16.213552174451078
2020,167000,660.0,0,1,161.28,15.147879956442214,14.753926335686495
2020,16500,1300.0,0,1,161.28,15.361645422648705,15.14411735858117
2019,137000,800.0,0,0,149.69,14.689538551572547,14.281462747394901
2020,36200,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2017,130000,1300.0,0,0,105.49,15.582216036861638,15.358359962182487
2021,58000,1000.0,0,0,162.29,14.689538551572547,14.733813331245617
2018,62000,796.0,0,0,121.03,14.689538551572547,14.157175401535097
2017,123000,1800.0,0,1,105.49,15.361645422648705,15.516425399356564
2018,171000,1800.0,1,1,121.03,15.582216036861638,15.785613749199268
2020,34000,660.0,0,1,161.28,15.361645422648705,15.044728364011958
2018,137000,2800.0,2,1,121.03,15.582216036861638,16.213552174451078
2017,82000,1800.0,0,1,105.49,15.361645422648705,15.516425399356564
2016,78000,3500.0,0,1,104.65,16.728849495278293,16.728849495278293
2016,56000,796.0,0,0,104.65,14.689538551572547,14.157175401535097
2018,200000,1300.0,0,0,121.03,15.582216036861638,15.358359962182487
2017,150000,1300.0,0,0,105.49,15.582216036861638,15.358359962182487
2016,149000,1300.0,0,0,104.65,15.582216036861638,15.358359962182487
2017,180000,1300.0,0,0,105.49,15.582216036861638,15.358359962182487
2021,123000,1500.0,0,1,162.29,15.361645422648705,15.354131830284432
2020,109000,2000.0,0,1,161.28,15.53212936554385,15.705720405742982
2016,113245,796.0,0,0,104.65,14.689538551572547,14.157175401535097
2022,110000,1500.0,0,1,203.74,15.361645422648705,15.516425399356564
2021,51000,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2021,76000,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2020,55297,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2021,37664,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2021,29000,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2020,67000,2000.0,0,1,161.28,15.53212936554385,15.705720405742982
2019,68146,660.0,0,1,149.69,14.689538551572547,14.946721436712057
2021,43700,1000.0,0,1,162.29,15.582216036861638,15.59824380356483
2019,55000,1500.0,1,1,149.69,15.361645422648705,15.581728474180032
2019,89000,1000.0,0,0,149.69,15.53212936554385,14.853586854373507
2019,35000,800.0,0,0,149.69,14.689538551572547,14.281462747394901
2017,108000,1300.0,0,0,105.49,14.265450147182026,14.288799811411122
2021,11000,1500.0,1,1,162.29,15.361645422648705,16.091231284265998
2019,120000,1300.0,0,1,149.69,15.582216036861638,15.358359962182487
2021,31000,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2019,75000,1000.0,0,1,149.69,15.582216036861638,15.59824380356483
2022,93000,660.0,0,1,203.74,15.361645422648705,15.0879472478971
2021,15000,1200.0,1,1,162.29,15.249459269354036,15.789591722875162
2022,16000,1000.0,0,1,203.74,15.582216036861638,15.129527855394775
2017,98000,1000.0,0,0,105.49,14.689538551572547,14.733813331245617
2022,50300,1800.0,0,1,203.74,15.582216036861638,15.358359962182487
2016,130000,660.0,0,1,104.65,15.582216036861638,14.551288140297496
2022,38500,2000.0,0,1,203.74,15.759401624594304,15.574707977139864
2022,46000,1300.0,0,1,203.74,15.582216036861638,15.30362924123614
2017,60000,796.0,0,0,105.49,14.689538551572547,14.157175401535097
2019,38700,2800.0,2,1,149.69,15.582216036861638,17.034541540555878
2019,105000,1000.0,0,0,149.69,14.689538551572547,14.733813331245617
2022,64000,1000.0,0,1,203.74,15.582216036861638,15.33093305799946
2016,42000,1500.0,0,1,104.65,15.361645422648705,15.516425399356564
2019,73000,1500.0,0,1,149.69,15.361645422648705,15.354131830284432
2020,23000,3600.0,0,1,161.28,17.073607134447293,17.073607134447293
2022,6000,660.0,0,1,203.74,15.147879956442214,14.99474530262776
2022,28000,660.0,0,1,203.74,15.147879956442214,14.99474530262776
2015,117000,1000.0,0,0,104.24,14.689538551572547,14.733813331245617
2017,73500,1800.0,0,1,105.49,15.361645422648705,15.516425399356564
2021,69000,660.0,0,1,162.29,14.689538551572547,14.78798076906705
2020,63300,2700.0,0,1,161.28,15.582216036861638,16.035348369023197
2016,120000,1000.0,0,0,104.65,14.689538551572547,14.788997292072693
2015,104000,1500.0,1,1,104.24,15.582216036861638,15.334233160043022
2021,180000,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2017,80000,1500.0,0,1,105.49,16.406977422512657,15.881738001673389
2020,94000,1500.0,0,1,161.28,15.361645422648705,15.516425399356564
2022,30000,660.0,0,1,203.74,15.147879956442214,15.06041390500872
2022,63000,2000.0,0,1,203.74,15.759401624594304,15.778089894916285
2020,52000,2800.0,2,1,161.28,15.582216036861638,16.39745756354409
2017,144000,660.0,1,1,105.49,15.249459269354036,14.882681893098985
2016,200000,1300.0,0,0,104.65,14.689538551572547,14.89805942031078
2020,113490,1500.0,0,1,161.28,15.582216036861638,15.585058475663876
2022,29900,1500.0,0,1,203.74,15.618423127273212,15.628031248395956
2015,180000,1300.0,0,0,104.24,15.361645422648705,15.14411735858117
2021,73617,1000.0,0,0,162.29,14.689538551572547,14.733813331245617
2018,91000,1800.0,0,1,121.03,15.361645422648705,15.516425399356564
2021,79000,2000.0,0,1,162.29,15.53212936554385,15.705720405742982
2019,107000,1000.0,0,0,149.69,14.689538551572547,14.788997292072693
2021,20500,1000.0,0,1,162.29,15.53212936554385,14.853586854373507
2019,97000,1800.0,1,1,149.69,15.582216036861638,15.796740208553862
2022,65000,1800.0,0,1,203.74,15.582216036861638,15.358359962182487
2018,178500,1800.0,0,1,121.03,15.582216036861638,15.358359962182487
2018,65000,796.0,0,0,121.03,14.689538551572547,14.157175401535097
2022,62000,1500.0,0,1,203.74,15.361645422648705,15.516425399356564
2021,98000,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2019,83350,1300.0,0,1,149.69,15.582216036861638,15.358359962182487
2019,83000,796.0,0,0,149.69,14.689538551572547,14.157175401535097
2018,80000,1800.0,0,1,121.03,15.582216036861638,15.358359962182487
2020,69000,1600.0,0,0,161.28,15.582216036861638,15.358359962182487
2018,132300,1000.0,0,0,121.03,14.689538551572547,14.788997292072693
2017,80000,2700.0,0,1,105.49,15.582216036861638,16.39745756354409
2015,170000,1300.0,0,0,104.24,15.582216036861638,15.358359962182487
2017,165705,1800.0,0,1,105.49,15.361645422648705,15.516425399356564
2022,69000,660.0,0,0,203.74,14.689538551572547,14.78798076906705
2017,120000,796.0,0,0,105.49,14.689538551572547,14.157175401535097
2022,10956,1800.0,0,1,203.74,15.361645422648705,15.516425399356564
2020,32000,1600.0,0,1,161.28,15.582216036861638,15.358359962182487
2021,64000,2000.0,0,1,162.29,15.53212936554385,15.705720405742982
2017,106000,1600.0,0,1,105.49,15.582216036861638,15.358359962182487
2018,100000,1200.0,0,1,121.03,16.13255808077877,15.728449925177813
2020,55685,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2022,42000,1500.0,0,1,203.74,15.361645422648705,15.14411735858117
2021,26266,1490.0,0,1,162.29,15.618423127273212,15.628031248395956
2017,114,1000.0,0,0,105.49,14.689538551572547,14.788997292072693
2019,120000,660.0,0,1,149.69,14.689538551572547,14.78798076906705
2019,70000,1300.0,0,1,149.69,14.689538551572547,14.89805942031078
2018,197000,1500.0,1,1,121.03,15.582216036861638,15.46043061234702
2021,72500,1500.0,0,1,162.29,15.582216036861638,15.30362924123614
2018,91000,1800.0,0,1,121.03,15.361645422648705,15.516425399356564
2021,42000,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2021,47500,2700.0,0,1,162.29,15.582216036861638,16.39745756354409
2020,75000,1300.0,0,0,161.28,14.689538551572547,14.89805942031078
2022,48500,1000.0,0,1,203.74,15.582216036861638,15.165652974498657
2022,77500,1000.0,0,1,203.74,15.582216036861638,15.33093305799946
2020,66500,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2020,55000,1500.0,0,1,161.28,15.361645422648705,15.516425399356564
2019,42000,1500.0,0,0,149.69,14.689538551572547,15.341878377994442
2021,45000,2000.0,0,1,162.29,15.53212936554385,15.705720405742982
2019,42000,2000.0,1,1,149.69,15.249459269354036,15.695074103705709
2022,90000,1500.0,0,1,203.74,15.361645422648705,15.516425399356564
2020,93000,1800.0,0,1,161.28,15.582216036861638,15.358359962182487
2021,139000,1300.0,0,1,162.29,15.249459269354036,15.71599642538417
2020,74008,3300.0,0,1,161.28,15.53212936554385,15.812485736728194
2020,105000,2000.0,0,1,161.28,15.53212936554385,15.705720405742982
2018,110000,1300.0,0,1,121.03,14.689538551572547,14.89805942031078
2015,114380,1600.0,0,1,104.24,15.582216036861638,15.358359962182487
2021,76800,1000.0,0,0,162.29,15.53212936554385,14.853586854373507
2021,37466,1200.0,1,1,162.29,15.249459269354036,15.488038403914677
2020,75000,660.0,0,1,161.28,15.147879956442214,15.027736458277907
2021,54577,1500.0,0,1,162.29,15.36643805328055,15.36643805328055
2015,195000,1800.0,0,1,104.24,15.361645422648705,15.516425399356564
2015,84000,1300.0,0,0,104.24,14.689538551572547,14.89805942031078
2021,70041,2500.0,0,1,162.29,15.759401624594304,15.956837619893214
2022,139042,1300.0,0,1,203.74,15.582216036861638,15.30362924123614
2021,36349,1800.0,1,1,162.29,15.582216036861638,15.785613749199268
2020,130500,2000.0,0,1,161.28,15.53212936554385,15.705720405742982
2020,72030,1200.0,1,1,161.28,15.249459269354036,15.71599642538417
2016,179765,1500.0,1,1,104.65,15.582216036861638,15.334233160043022
2016,99516,1300.0,0,0,104.65,14.689538551572547,14.89805942031078
2018,60756,1300.0,0,0,121.03,14.689538551572547,14.89805942031078
2022,35000,1600.0,0,1,203.74,15.582216036861638,15.358359962182487
2021,87000,1300.0,0,1,162.29,14.689538551572547,14.89805942031078
2018,65000,660.0,0,1,121.03,15.249459269354036,15.087561993525611
2017,102318,1300.0,0,0,105.49,15.361645422648705,15.14411735858117
2018,17445,1800.0,0,1,121.03,15.361645422648705,15.516425399356564
2021,63000,600.0,0,0,162.29,14.689538551572547,14.78798076906705
2022,27500,3500.0,0,1,203.74,15.53212936554385,15.799661022635059
2020,91000,1600.0,0,1,161.28,15.582216036861638,15.358359962182487
2021,70000,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2015,106000,1800.0,0,1,104.24,15.582216036861638,15.358359962182487
2019,72200,1500.0,0,1,149.69,15.361645422648705,15.354131830284432
2021,72000,2000.0,0,1,162.29,15.759401624594304,15.574707977139864
2022,58000,1000.0,0,0,203.74,14.689538551572547,14.788997292072693
2022,74500,660.0,0,1,203.74,14.689538551572547,14.78798076906705
2019,77000,1000.0,0,0,149.69,14.689538551572547,14.788997292072693
2017,51000,660.0,0,1,105.49,14.689538551572547,14.78798076906705
2020,42194,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2016,34387,1000.0,0,0,104.65,14.689538551572547,14.733813331245617
2016,115000,1300.0,0,0,104.65,15.582216036861638,15.358359962182487
2015,78000,660.0,0,1,104.24,14.689538551572547,14.788997292072693
2018,187000,1500.0,0,1,121.03,15.361645422648705,15.14411735858117
2021,47000,2000.0,0,1,162.29,15.53212936554385,15.705720405742982
2019,84000,660.0,0,0,149.69,14.689538551572547,14.78798076906705
2017,92500,3000.0,2,1,105.49,15.582216036861638,16.213552174451078
2019,76000,1300.0,0,0,149.69,15.582216036861638,15.358359962182487
2022,37000,1500.0,0,1,203.74,15.134372535179956,15.789309247054865
2021,50502,2000.0,0,1,162.29,15.53212936554385,15.705720405742982
2021,128000,2000.0,0,1,162.29,15.53212936554385,15.705720405742982
2022,50353,2000.0,0,1,203.74,15.759401624594304,15.778089894916285
2017,75513,796.0,0,0,105.49,14.689538551572547,14.157175401535097
2021,43000,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2019,43000,796.0,0,0,149.69,14.689538551572547,14.157175401535097
2016,60800,2700.0,0,1,104.65,15.582216036861638,17.034541540555878
2015,94000,1000.0,0,0,104.24,14.689538551572547,14.733813331245617
2021,38000,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2020,53000,1300.0,0,1,161.28,15.361645422648705,15.14411735858117
2017,96680,800.0,0,0,105.49,14.689538551572547,14.281462747394901
2015,11700,1300.0,0,1,104.24,14.689538551572547,14.89805942031078
2018,130000,1300.0,0,1,121.03,15.582216036861638,15.358359962182487
2015,85000,660.0,0,1,104.24,15.361645422648705,15.044728364011958
2022,20023,660.0,0,1,203.74,15.147879956442214,15.027736458277907
2018,78000,1800.0,0,1,121.03,15.582216036861638,15.358359962182487
2022,47000,1500.0,0,1,203.74,15.134372535179956,15.789309247054865
2021,123015,1490.0,0,1,162.29,15.618423127273212,15.628031248395956
2021,84585,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2021,66000,2500.0,0,1,162.29,15.759401624594304,15.956837619893214
2018,93091,1800.0,0,1,121.03,15.582216036861638,15.358359962182487
2022,70000,1200.0,0,1,203.74,15.361645422648705,15.14411735858117
2022,15890,660.0,0,1,203.74,15.147879956442214,15.027736458277907
2020,95000,1300.0,0,0,161.28,15.582216036861638,15.30362924123614
2018,75574,3500.0,0,1,121.03,15.53212936554385,15.812485736728194
2020,62000,1500.0,0,1,161.28,15.361645422648705,15.14411735858117
2018,5000,800.0,0,0,121.03,14.689538551572547,14.206736429944861
2017,92500,3000.0,2,1,105.49,15.582216036861638,16.213552174451078
2019,65000,1298.0,0,1,149.69,15.582216036861638,15.105351411289421
2019,92000,1300.0,0,0,149.69,15.361645422648705,15.14411735858117
2021,72000,1800.0,1,1,162.29,15.582216036861638,15.358359962182487
2022,43000,1500.0,0,1,203.74,15.361645422648705,15.516425399356564
2017,150000,1300.0,0,0,105.49,15.582216036861638,15.358359962182487
2018,56500,1500.0,0,1,121.03,15.361645422648705,15.14411735858117
2015,160000,660.0,0,1,104.24,15.361645422648705,15.044728364011958
2022,36000,1500.0,0,1,203.74,15.134372535179956,15.789309247054865
2019,40000,1000.0,0,0,149.69,14.689538551572547,14.733813331245617
2015,74000,1000.0,0,0,104.24,14.689538551572547,14.733813331245617
2019,62307,2700.0,0,1,149.69,15.582216036861638,17.034541540555878
2017,96224,1800.0,0,1,105.49,15.361645422648705,15.516425399356564
2018,78618,1300.0,0,1,121.03,15.361645422648705,15.14411735858117
2015,41887,1000.0,0,1,104.24,15.582216036861638,15.165652974498657
2019,126000,1800.0,0,1,149.69,15.361645422648705,15.516425399356564
2017,194000,1800.0,0,1,105.49,15.361645422648705,15.516425399356564
2021,85200,2000.0,0,1,162.29,15.759401624594304,15.778089894916285
2016,160000,1800.0,0,1,104.65,15.361645422648705,15.516425399356564
2017,47500,1300.0,0,0,105.49,14.689538551572547,14.89805942031078
2019,65000,660.0,0,1,149.69,15.582216036861638,15.017564125878204
2019,107508,660.0,1,1,149.69,14.689538551572547,14.788997292072693
2017,206609,1500.0,1,1,105.49,15.361645422648705,15.581728474180032
2021,87000,1300.0,0,1,162.29,15.582216036861638,15.30362924123614
2022,40000,1000.0,0,1,203.74,14.689538551572547,14.788997292072693
2015,66690,4600.0,0,1,104.24,15.582216036861638,17.166076908802644
2016,82000,1800.0,0,1,104.65,15.361645422648705,15.516425399356564
2022,58000,1000.0,0,0,203.74,15.53212936554385,14.853586854373507
2017,65720,796.0,0,0,105.49,14.689538551572547,14.157175401535097
2021,36202,660.0,0,1,162.29,15.147879956442214,15.027736458277907
2016,142686,1300.0,0,1,104.65,15.582216036861638,15.358359962182487
2020,62764,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2021,42430,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2021,1771,1500.0,0,1,162.29,15.361645422648705,15.354131830284432
2018,80549,1500.0,0,1,121.03,15.361645422648705,15.354131830284432
2021,27097,1000.0,0,1,162.29,15.582216036861638,15.33093305799946
2017,50000,800.0,0,0,105.49,14.689538551572547,14.206736429944861
2021,65000,1000.0,0,1,162.29,14.689538551572547,14.733813331245617
2018,24180,1300.0,0,1,121.03,15.582216036861638,15.358359962182487
2016,87000,1000.0,0,0,104.65,14.689538551572547,14.788997292072693
2019,110000,1500.0,0,1,149.69,15.361645422648705,15.516425399356564
2022,32000,1000.0,0,0,203.74,15.134372535179956,14.637464886059618
2016,95000,1800.0,0,1,104.65,15.361645422648705,15.516425399356564
2021,45000,1500.0,0,1,162.29,15.618423127273212,15.628031248395956
2019,59000,1500.0,0,1,149.69,15.361645422648705,15.14411735858117
2021,58038,996.0,0,1,162.29,15.582216036861638,15.33093305799946
2021,69457,1000.0,0,1,162.29,15.582216036861638,15.33093305799946
2018,47000,1500.0,1,1,121.03,15.361645422648705,15.581728474180032
2015,174924,1800.0,0,1,104.24,15.361645422648705,15.516425399356564
2020,73000,1500.0,0,1,161.28,15.361645422648705,15.516425399356564
2018,72650,1800.0,0,1,121.03,15.582216036861638,15.358359962182487
2017,23000,2700.0,0,1,105.49,15.582216036861638,16.39745756354409
2022,94000,1600.0,0,1,203.74,15.582216036861638,15.358359962182487
2022,125000,1200.0,0,1,203.74,14.689538551572547,14.89805942031078
2015,131603,1300.0,0,0,104.24,15.361645422648705,15.14411735858117
2022,80000,1500.0,0,1,203.74,15.361645422648705,15.14411735858117
2022,12194,1198.0,1,1,203.74,15.249459269354036,15.488038403914677
2022,40000,1500.0,0,1,203.74,15.134372535179956,15.789309247054865
2017,106540,660.0,0,1,105.49,14.938427526914584,14.911737922736961
2021,39000,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2018,73000,1500.0,1,1,121.03,15.361645422648705,15.581728474180032
2020,24892,1200.0,1,1,161.28,15.249459269354036,15.71599642538417
2018,62000,1800.0,0,1,121.03,15.361645422648705,15.516425399356564
2021,39000,660.0,0,1,162.29,15.147879956442214,15.203244234811887
2020,46000,2000.0,0,1,161.28,15.53212936554385,15.705720405742982
2021,43000,1800.0,0,1,162.29,15.361645422648705,15.516425399356564
2020,116000,660.0,0,1,161.28,14.689538551572547,14.946721436712057
2020,55000,1000.0,0,1,161.28,15.582216036861638,15.59824380356483
2020,29374,1500.0,0,1,161.28,15.582216036861638,15.30362924123614
2022,58723,1000.0,0,1,203.74,15.582216036861638,15.33093305799946
2018,108000,1300.0,0,1,121.03,15.361645422648705,15.14411735858117
2022,50627,660.0,0,1,203.74,15.147879956442214,15.027736458277907
2015,98000,1800.0,0,1,104.24,15.582216036861638,15.358359962182487
2017,120000,1300.0,0,0,105.49,15.582216036861638,15.358359962182487
2021,51000,1500.0,0,1,162.29,15.361645422648705,15.354131830284432
2017,80223,796.0,0,0,105.49,14.689538551572547,14.157175401535097
2018,99766,1500.0,0,0,121.03,15.361645422648705,15.354131830284432
2022,42426,1500.0,0,1,203.74,15.361645422648705,15.14411735858117
2021,43000,1500.0,0,1,162.29,15.361645422648705,15.14411735858117
2020,68000,1800.0,0,1,161.28,15.361645422648705,15.516425399356564
2016,122522,1800.0,0,1,104.65,15.582216036861638,15.358359962182487
2022,58000,1000.0,0,0,203.74,14.689538551572547,14.733813331245617
2021,86000,2000.0,0,1,162.29,15.759401624594304,15.778089894916285
2017,95000,1800.0,0,1,105.49,15.582216036861638,15.358359962182487
2019,130000,1600.0,0,1,149.69,15.582216036861638,15.358359962182487
2022,28000,2000.0,0,1,203.74,15.53212936554385,15.705720405742982
2021,66005,1500.0,0,1,162.29,15.266753794356122,15.55307626490417
2019,60370,1600.0,0,1,149.69,15.582216036861638,15.358359962182487
2021,108000,660.0,0,1,162.29,14.689538551572547,14.788997292072693
2017,121000,1600.0,0,1,105.49,15.582216036861638,15.358359962182487
2018,153954,1000.0,0,0,121.03,14.689538551572547,14.733813331245617
2017,85000,660.0,0,1,105.49,15.147879956442214,15.027736458277907
2020,55300,1000.0,0,1,161.28,15.53212936554385,14.853586854373507
2022,60000,1000.0,0,0,203.74,14.689538551572547,14.788997292072693
2022,60000,1000.0,0,1,203.74,15.53212936554385,14.853586854373507
2018,88208,1000.0,0,0,121.03,14.689538551572547,14.788997292072693
2022,155000,660.0,0,1,203.74,14.689538551572547,14.78798076906705
2018,165000,1500.0,0,1,121.03,15.361645422648705,15.354131830284432
2018,99785,1500.0,0,0,121.03,15.361645422648705,15.14411735858117
2016,100000,800.0,0,0,104.65,14.689538551572547,14.206736429944861
2019,100000,1300.0,0,1,149.69,14.689538551572547,14.89805942031078
